Strain,Strain_rate,Stress,Temperature
329.078,0.1,0.6629,1173.15
328.848,0.1,0.6649,1173.15
328.534,0.1,0.66679,1173.15
328.253,0.1,0.66876,1173.15
329.308,0.1,0.67076,1173.15
330.82,0.1,0.67286,1173.15
329.652,0.1,0.67499,1173.15
330.04,0.1,0.67716,1173.15
326.996,0.1,0.67901,1173.15
327.193,0.1,0.68109,1173.15
326.888,0.1,0.6831,1173.15
326.302,0.1,0.68506,1173.15
326.106,0.1,0.68687,1173.15
326.2,0.1,0.68899,1173.15
326.34,0.1,0.69095,1173.15
325.962,0.1,0.69294,1173.15
325.672,0.1,0.69497,1173.15
327.252,0.1,0.69699,1173.15
325.692,0.1,0.69889,1173.15
325.586,0.1,0.70095,1173.15
325.6,0.1,0.70303,1173.15
325.984,0.1,0.70502,1173.15
325.774,0.1,0.70701,1173.15
324.784,0.1,0.70895,1173.15
325.042,0.1,0.71101,1173.15
325.638,0.1,0.71306,1173.15
326.224,0.1,0.71483,1173.15
325.718,0.1,0.71726,1173.15
323.744,0.1,0.71913,1173.15
323.734,0.1,0.72108,1173.15
324.326,0.1,0.72323,1173.15
323.348,0.1,0.72515,1173.15
323.394,0.1,0.72702,1173.15
324.734,0.1,0.72907,1173.15
324.42,0.1,0.73115,1173.15
322.454,0.1,0.73299,1173.15
321.482,0.1,0.73492,1173.15
321.702,0.1,0.73675,1173.15
321.638,0.1,0.73923,1173.15
322.568,0.1,0.74123,1173.15
322.718,0.1,0.74314,1173.15
322.322,0.1,0.74515,1173.15
322.946,0.1,0.7471,1173.15
324.578,0.1,0.74885,1173.15
324.3,0.1,0.7509,1173.15
323.74,0.1,0.75301,1173.15
323.156,0.1,0.75497,1173.15
323.674,0.1,0.75701,1173.15
324.376,0.1,0.75906,1173.15
324.838,0.1,0.76129,1173.15
324.532,0.1,0.7629,1173.15
324.374,0.1,0.76486,1173.15
323.764,0.1,0.76696,1173.15
322.316,0.1,0.76902,1173.15
321.21,0.1,0.7709,1173.15
321.432,0.1,0.7728,1173.15
321.848,0.1,0.77493,1173.15
321.036,0.1,0.7771,1173.15
321.042,0.1,0.77894,1173.15
321.946,0.1,0.78104,1173.15
321.34,0.1,0.78292,1173.15
321.468,0.1,0.78479,1173.15
320.342,0.1,0.78659,1173.15
322.88,0.1,0.78871,1173.15
323.092,0.1,0.79085,1173.15
323.318,0.1,0.7929,1173.15
324.452,0.1,0.79509,1173.15
323.86,0.1,0.79682,1173.15
324.41,0.1,0.79903,1173.15
323.62,0.1,0.80113,1173.15
322.762,0.1,0.80321,1173.15
321.806,0.1,0.80527,1173.15
321.022,0.1,0.80713,1173.15
320.18,0.1,0.80899,1173.15
320.144,0.1,0.81111,1173.15
321.72,0.1,0.81294,1173.15
321.533,0.1,0.81498,1173.15
321.992,0.1,0.81704,1173.15
320.978,0.1,0.81888,1173.15
320.018,0.1,0.82087,1173.15
321.67,0.1,0.82296,1173.15
321.626,0.1,0.825,1173.15
321.1,0.1,0.82685,1173.15
321.362,0.1,0.82882,1173.15
324.296,0.1,0.831,1173.15
322.664,0.1,0.83296,1173.15
321.318,0.1,0.83493,1173.15
320.984,0.1,0.83707,1173.15
320.714,0.1,0.83914,1173.15
320.974,0.1,0.8412,1173.15
321.052,0.1,0.84318,1173.15
320.802,0.1,0.84506,1173.15
321.198,0.1,0.84706,1173.15
321.728,0.1,0.84905,1173.15
321.762,0.1,0.85113,1173.15
321.204,0.1,0.85312,1173.15
321.62,0.1,0.85517,1173.15
321.814,0.1,0.85716,1173.15
323.562,0.1,0.8589,1173.15
322.332,0.1,0.86077,1173.15
321.48,0.1,0.86277,1173.15
320.95,0.1,0.86469,1173.15
320.792,0.1,0.86721,1173.15
320.596,0.1,0.86913,1173.15
320.794,0.1,0.8711,1173.15
322.214,0.1,0.87323,1173.15
324.474,0.1,0.87492,1173.15
324.332,0.1,0.87706,1173.15
323.786,0.1,0.87907,1173.15
323.412,0.1,0.88105,1173.15
322.414,0.1,0.88299,1173.15
322.822,0.1,0.88496,1173.15
321.734,0.1,0.88684,1173.15
321.768,0.1,0.88877,1173.15
321.53,0.1,0.8906,1173.15
322.154,0.1,0.89263,1173.15
322.278,0.1,0.89485,1173.15
322.726,0.1,0.8967,1173.15
322.13,0.1,0.89873,1173.15
322.358,0.1,0.90065,1173.15
11.9744,0.1,0.00118,1223.15
18.8992,0.1,0.00282,1223.15
27.6194,0.1,0.00495,1223.15
35.9102,0.1,0.00675,1223.15
48.9564,0.1,0.00904,1223.15
63.2502,0.1,0.01126,1223.15
78.6402,0.1,0.0133,1223.15
95.6226,0.1,0.01511,1223.15
114.848,0.1,0.01694,1223.15
140.39,0.1,0.01921,1223.15
158.384,0.1,0.02108,1223.15
173.14,0.1,0.0231,1223.15
182.808,0.1,0.0254,1223.15
186.61,0.1,0.02712,1223.15
187.976,0.1,0.02874,1223.15
189.74,0.1,0.03078,1223.15
192.264,0.1,0.03294,1223.15
194.486,0.1,0.03506,1223.15
194.31,0.1,0.03707,1223.15
193.714,0.1,0.03903,1223.15
194.134,0.1,0.04105,1223.15
193.708,0.1,0.04299,1223.15
193.684,0.1,0.04525,1223.15
195.254,0.1,0.04697,1223.15
197.48,0.1,0.04872,1223.15
198.788,0.1,0.05114,1223.15
199.75,0.1,0.05291,1223.15
201.428,0.1,0.05522,1223.15
202.0,0.1,0.05686,1223.15
202.322,0.1,0.05899,1223.15
204.002,0.1,0.06107,1223.15
206.972,0.1,0.06327,1223.15
207.768,0.1,0.06478,1223.15
210.358,0.1,0.06694,1223.15
211.524,0.1,0.06909,1223.15
211.786,0.1,0.07102,1223.15
214.394,0.1,0.07314,1223.15
215.112,0.1,0.07527,1223.15
216.202,0.1,0.07724,1223.15
218.174,0.1,0.07874,1223.15
220.53,0.1,0.08092,1223.15
220.372,0.1,0.08295,1223.15
221.502,0.1,0.08501,1223.15
223.33,0.1,0.08703,1223.15
224.078,0.1,0.08912,1223.15
224.002,0.1,0.09107,1223.15
226.02,0.1,0.09318,1223.15
226.1,0.1,0.09517,1223.15
226.296,0.1,0.09706,1223.15
229.296,0.1,0.09917,1223.15
230.812,0.1,0.10081,1223.15
231.638,0.1,0.10295,1223.15
231.954,0.1,0.10503,1223.15
232.59,0.1,0.10712,1223.15
233.818,0.1,0.1092,1223.15
234.03,0.1,0.11078,1223.15
234.092,0.1,0.11279,1223.15
234.612,0.1,0.11477,1223.15
236.322,0.1,0.11681,1223.15
236.624,0.1,0.11888,1223.15
236.156,0.1,0.12091,1223.15
236.748,0.1,0.12285,1223.15
238.296,0.1,0.12482,1223.15
239.356,0.1,0.12687,1223.15
239.822,0.1,0.12891,1223.15
240.856,0.1,0.131,1223.15
241.336,0.1,0.13299,1223.15
242.34,0.1,0.13505,1223.15
243.016,0.1,0.13714,1223.15
242.582,0.1,0.13917,1223.15
243.514,0.1,0.1412,1223.15
243.394,0.1,0.14315,1223.15
243.908,0.1,0.14511,1223.15
246.252,0.1,0.14718,1223.15
246.61,0.1,0.14872,1223.15
246.53,0.1,0.15073,1223.15
246.05,0.1,0.15276,1223.15
246.22,0.1,0.15525,1223.15
247.474,0.1,0.15672,1223.15
248.492,0.1,0.15874,1223.15
248.104,0.1,0.16071,1223.15
249.15,0.1,0.16272,1223.15
250.464,0.1,0.16481,1223.15
250.864,0.1,0.16691,1223.15
250.886,0.1,0.16895,1223.15
252.852,0.1,0.17103,1223.15
252.374,0.1,0.17316,1223.15
251.196,0.1,0.17518,1223.15
250.258,0.1,0.17707,1223.15
249.552,0.1,0.17891,1223.15
249.976,0.1,0.18073,1223.15
251.492,0.1,0.18269,1223.15
252.924,0.1,0.18465,1223.15
255.164,0.1,0.18675,1223.15
256.426,0.1,0.18897,1223.15
256.112,0.1,0.19106,1223.15
256.724,0.1,0.19281,1223.15
257.086,0.1,0.19497,1223.15
256.41,0.1,0.19708,1223.15
255.182,0.1,0.1991,1223.15
255.476,0.1,0.20113,1223.15
255.134,0.1,0.20304,1223.15
255.838,0.1,0.20508,1223.15
255.022,0.1,0.20703,1223.15
255.648,0.1,0.209,1223.15
257.176,0.1,0.21109,1223.15
256.918,0.1,0.21312,1223.15
255.918,0.1,0.21508,1223.15
256.108,0.1,0.21709,1223.15
256.078,0.1,0.21907,1223.15
256.442,0.1,0.22106,1223.15
257.042,0.1,0.22302,1223.15
258.612,0.1,0.22512,1223.15
258.57,0.1,0.22726,1223.15
255.678,0.1,0.22923,1223.15
255.078,0.1,0.23103,1223.15
258.958,0.1,0.23317,1223.15
260.72,0.1,0.23477,1223.15
259.698,0.1,0.23693,1223.15
256.88,0.1,0.23886,1223.15
256.652,0.1,0.24081,1223.15
256.902,0.1,0.24277,1223.15
257.046,0.1,0.24481,1223.15
256.3,0.1,0.24671,1223.15
256.768,0.1,0.24934,1223.15
256.894,0.1,0.25132,1223.15
257.332,0.1,0.25267,1223.15
257.666,0.1,0.25471,1223.15
259.408,0.1,0.25686,1223.15
259.782,0.1,0.25901,1223.15
258.864,0.1,0.26094,1223.15
257.01,0.1,0.26291,1223.15
256.124,0.1,0.26508,1223.15
255.448,0.1,0.26695,1223.15
256.608,0.1,0.26896,1223.15
257.424,0.1,0.27103,1223.15
257.356,0.1,0.2731,1223.15
256.952,0.1,0.27496,1223.15
255.734,0.1,0.27703,1223.15
256.41,0.1,0.27894,1223.15
257.772,0.1,0.28106,1223.15
257.482,0.1,0.28315,1223.15
256.906,0.1,0.28521,1223.15
255.27,0.1,0.28727,1223.15
254.99,0.1,0.28917,1223.15
256.506,0.1,0.29121,1223.15
256.378,0.1,0.29327,1223.15
255.746,0.1,0.29533,1223.15
255.782,0.1,0.29738,1223.15
256.988,0.1,0.29954,1223.15
257.07,0.1,0.30052,1223.15
253.82,0.1,0.30349,1223.15
253.494,0.1,0.3055,1223.15
252.43,0.1,0.30733,1223.15
252.558,0.1,0.30926,1223.15
252.698,0.1,0.31105,1223.15
254.082,0.1,0.31312,1223.15
255.564,0.1,0.31529,1223.15
255.286,0.1,0.31741,1223.15
254.236,0.1,0.31939,1223.15
254.706,0.1,0.32143,1223.15
255.572,0.1,0.32244,1223.15
255.984,0.1,0.32465,1223.15
255.062,0.1,0.32681,1223.15
253.708,0.1,0.32878,1223.15
253.482,0.1,0.33082,1223.15
253.976,0.1,0.33285,1223.15
253.644,0.1,0.33491,1223.15
252.322,0.1,0.33692,1223.15
250.47,0.1,0.33873,1223.15
251.224,0.1,0.34064,1223.15
252.186,0.1,0.34264,1223.15
252.656,0.1,0.34469,1223.15
253.146,0.1,0.34679,1223.15
253.612,0.1,0.34885,1223.15
253.056,0.1,0.35089,1223.15
252.63,0.1,0.35299,1223.15
251.952,0.1,0.35498,1223.15
251.884,0.1,0.35708,1223.15
250.438,0.1,0.35894,1223.15
250.34,0.1,0.36085,1223.15
251.494,0.1,0.36292,1223.15
253.56,0.1,0.36507,1223.15
253.27,0.1,0.36695,1223.15
252.674,0.1,0.36908,1223.15
251.592,0.1,0.3711,1223.15
251.512,0.1,0.37315,1223.15
250.38,0.1,0.37511,1223.15
249.758,0.1,0.37701,1223.15
249.762,0.1,0.37902,1223.15
248.996,0.1,0.38107,1223.15
250.672,0.1,0.38294,1223.15
250.866,0.1,0.38495,1223.15
251.278,0.1,0.38704,1223.15
251.474,0.1,0.38918,1223.15
250.552,0.1,0.39124,1223.15
249.808,0.1,0.39319,1223.15
249.692,0.1,0.39516,1223.15
250.0,0.1,0.39726,1223.15
249.598,0.1,0.39875,1223.15
250.168,0.1,0.40083,1223.15
251.218,0.1,0.40297,1223.15
251.082,0.1,0.40501,1223.15
251.342,0.1,0.40688,1223.15
250.968,0.1,0.40898,1223.15
247.872,0.1,0.41087,1223.15
247.604,0.1,0.41302,1223.15
248.648,0.1,0.41505,1223.15
247.91,0.1,0.41698,1223.15
249.378,0.1,0.41909,1223.15
250.172,0.1,0.42121,1223.15
249.794,0.1,0.42289,1223.15
248.33,0.1,0.42485,1223.15
246.786,0.1,0.42711,1223.15
246.92,0.1,0.42906,1223.15
248.096,0.1,0.43105,1223.15
248.39,0.1,0.43311,1223.15
248.344,0.1,0.43511,1223.15
249.206,0.1,0.43681,1223.15
249.838,0.1,0.43896,1223.15
249.314,0.1,0.44105,1223.15
248.418,0.1,0.44313,1223.15
248.198,0.1,0.44511,1223.15
248.46,0.1,0.44722,1223.15
246.566,0.1,0.44907,1223.15
246.302,0.1,0.45099,1223.15
247.012,0.1,0.45307,1223.15
247.464,0.1,0.45512,1223.15
246.646,0.1,0.4571,1223.15
246.708,0.1,0.45905,1223.15
247.336,0.1,0.46116,1223.15
247.264,0.1,0.46317,1223.15
247.216,0.1,0.46522,1223.15
247.912,0.1,0.46726,1223.15
247.466,0.1,0.46938,1223.15
246.802,0.1,0.47142,1223.15
246.926,0.1,0.47254,1223.15
246.332,0.1,0.47459,1223.15
246.332,0.1,0.47657,1223.15
246.986,0.1,0.47867,1223.15
245.776,0.1,0.48065,1223.15
244.9,0.1,0.48262,1223.15
245.45,0.1,0.4854,1223.15
246.006,0.1,0.48666,1223.15
244.79,0.1,0.48935,1223.15
243.82,0.1,0.49133,1223.15
244.404,0.1,0.49323,1223.15
246.606,0.1,0.49463,1223.15
245.754,0.1,0.49665,1223.15
243.99,0.1,0.49934,1223.15
244.608,0.1,0.50139,1223.15
245.496,0.1,0.50264,1223.15
244.984,0.1,0.50474,1223.15
245.266,0.1,0.50682,1223.15
244.972,0.1,0.50884,1223.15
245.688,0.1,0.51096,1223.15
245.99,0.1,0.51311,1223.15
245.558,0.1,0.51496,1223.15
245.272,0.1,0.51705,1223.15
245.014,0.1,0.51916,1223.15
242.838,0.1,0.5211,1223.15
242.196,0.1,0.523,1223.15
242.838,0.1,0.52499,1223.15
243.608,0.1,0.52701,1223.15
243.708,0.1,0.52908,1223.15
243.062,0.1,0.53111,1223.15
241.908,0.1,0.53301,1223.15
241.512,0.1,0.5349,1223.15
241.766,0.1,0.53689,1223.15
241.278,0.1,0.53911,1223.15
242.562,0.1,0.54116,1223.15
243.932,0.1,0.54293,1223.15
243.562,0.1,0.54512,1223.15
243.422,0.1,0.54712,1223.15
244.208,0.1,0.5489,1223.15
243.358,0.1,0.55098,1223.15
241.424,0.1,0.55287,1223.15
240.64,0.1,0.55481,1223.15
240.836,0.1,0.55681,1223.15
241.548,0.1,0.5588,1223.15
242.152,0.1,0.56094,1223.15
240.862,0.1,0.56281,1223.15
240.962,0.1,0.56489,1223.15
240.782,0.1,0.56686,1223.15
240.292,0.1,0.56887,1223.15
238.646,0.1,0.57112,1223.15
239.626,0.1,0.57312,1223.15
241.334,0.1,0.5751,1223.15
241.654,0.1,0.57717,1223.15
241.464,0.1,0.57879,1223.15
240.792,0.1,0.58081,1223.15
240.798,0.1,0.58286,1223.15
240.506,0.1,0.58492,1223.15
239.85,0.1,0.58684,1223.15
240.298,0.1,0.58884,1223.15
240.922,0.1,0.59088,1223.15
241.416,0.1,0.59305,1223.15
240.3,0.1,0.59507,1223.15
239.69,0.1,0.59702,1223.15
241.684,0.1,0.59914,1223.15
243.044,0.1,0.60094,1223.15
241.586,0.1,0.60296,1223.15
240.986,0.1,0.60507,1223.15
240.698,0.1,0.60717,1223.15
239.15,0.1,0.60915,1223.15
237.504,0.1,0.61097,1223.15
237.882,0.1,0.61289,1223.15
236.978,0.1,0.61522,1223.15
236.36,0.1,0.61694,1223.15
238.168,0.1,0.61894,1223.15
239.714,0.1,0.62106,1223.15
239.832,0.1,0.62316,1223.15
239.51,0.1,0.6252,1223.15
239.336,0.1,0.6268,1223.15
239.426,0.1,0.62885,1223.15
240.282,0.1,0.63096,1223.15
240.034,0.1,0.63307,1223.15
238.474,0.1,0.63498,1223.15
238.1,0.1,0.63695,1223.15
238.244,0.1,0.63897,1223.15
238.762,0.1,0.64105,1223.15
239.064,0.1,0.64306,1223.15
239.064,0.1,0.64519,1223.15
238.538,0.1,0.64713,1223.15
238.076,0.1,0.64923,1223.15
237.444,0.1,0.65106,1223.15
237.914,0.1,0.65304,1223.15
238.672,0.1,0.65521,1223.15
238.898,0.1,0.6568,1223.15
237.102,0.1,0.65913,1223.15
236.416,0.1,0.6611,1223.15
236.796,0.1,0.66296,1223.15
237.856,0.1,0.665,1223.15
238.732,0.1,0.66716,1223.15
238.636,0.1,0.6692,1223.15
238.598,0.1,0.67098,1223.15
237.96,0.1,0.67301,1223.15
236.682,0.1,0.67496,1223.15
236.348,0.1,0.67719,1223.15
236.944,0.1,0.67885,1223.15
238.174,0.1,0.68098,1223.15
237.494,0.1,0.68302,1223.15
236.588,0.1,0.68501,1223.15
236.888,0.1,0.68686,1223.15
237.778,0.1,0.68904,1223.15
237.178,0.1,0.69101,1223.15
236.898,0.1,0.6931,1223.15
237.042,0.1,0.69515,1223.15
237.624,0.1,0.69716,1223.15
236.892,0.1,0.69913,1223.15
236.544,0.1,0.7012,1223.15
236.026,0.1,0.70316,1223.15
236.83,0.1,0.70514,1223.15
235.522,0.1,0.70708,1223.15
234.634,0.1,0.70902,1223.15
236.414,0.1,0.71091,1223.15
236.932,0.1,0.71307,1223.15
236.2,0.1,0.71496,1223.15
236.308,0.1,0.71695,1223.15
236.91,0.1,0.71901,1223.15
237.096,0.1,0.72105,1223.15
236.346,0.1,0.72297,1223.15
235.5,0.1,0.72501,1223.15
234.942,0.1,0.727,1223.15
236.04,0.1,0.72907,1223.15
237.27,0.1,0.73089,1223.15
237.43,0.1,0.73287,1223.15
237.49,0.1,0.73512,1223.15
237.638,0.1,0.73713,1223.15
236.732,0.1,0.739,1223.15
236.062,0.1,0.74106,1223.15
236.58,0.1,0.7431,1223.15
236.498,0.1,0.74516,1223.15
235.256,0.1,0.74697,1223.15
235.094,0.1,0.74871,1223.15
235.498,0.1,0.7508,1223.15
236.194,0.1,0.75281,1223.15
234.9,0.1,0.75458,1223.15
234.182,0.1,0.75733,1223.15
234.326,0.1,0.75931,1223.15
236.276,0.1,0.76125,1223.15
236.14,0.1,0.76345,1223.15
236.2,0.1,0.76547,1223.15
236.542,0.1,0.76735,1223.15
235.886,0.1,0.7694,1223.15
234.628,0.1,0.77103,1223.15
235.552,0.1,0.77317,1223.15
236.47,0.1,0.77531,1223.15
235.112,0.1,0.77701,1223.15
234.548,0.1,0.77902,1223.15
234.96,0.1,0.78101,1223.15
235.582,0.1,0.78288,1223.15
235.268,0.1,0.78503,1223.15
235.124,0.1,0.7867,1223.15
235.696,0.1,0.78878,1223.15
236.13,0.1,0.79099,1223.15
235.766,0.1,0.79281,1223.15
235.934,0.1,0.79483,1223.15
234.962,0.1,0.79685,1223.15
234.332,0.1,0.7988,1223.15
235.18,0.1,0.80094,1223.15
235.43,0.1,0.80293,1223.15
234.494,0.1,0.80495,1223.15
233.476,0.1,0.8068,1223.15
233.652,0.1,0.80873,1223.15
234.024,0.1,0.81082,1223.15
234.89,0.1,0.81334,1223.15
233.108,0.1,0.81454,1223.15
235.138,0.1,0.81675,1223.15
235.558,0.1,0.81891,1223.15
235.244,0.1,0.821,1223.15
234.65,0.1,0.8229,1223.15
235.24,0.1,0.82507,1223.15
235.218,0.1,0.8272,1223.15
234.254,0.1,0.82908,1223.15
233.86,0.1,0.83111,1223.15
233.634,0.1,0.83312,1223.15
233.548,0.1,0.83509,1223.15
233.684,0.1,0.83713,1223.15
233.726,0.1,0.83904,1223.15
233.984,0.1,0.84109,1223.15
233.7,0.1,0.84306,1223.15
234.122,0.1,0.845,1223.15
233.498,0.1,0.84717,1223.15
233.59,0.1,0.84895,1223.15
233.818,0.1,0.85102,1223.15
233.836,0.1,0.85305,1223.15
233.98,0.1,0.85492,1223.15
233.622,0.1,0.85696,1223.15
233.288,0.1,0.85906,1223.15
233.244,0.1,0.86105,1223.15
233.17,0.1,0.86288,1223.15
231.998,0.1,0.86473,1223.15
232.474,0.1,0.86663,1223.15
231.39,0.1,0.86921,1223.15
232.038,0.1,0.87107,1223.15
232.964,0.1,0.87319,1223.15
233.062,0.1,0.87524,1223.15
234.17,0.1,0.87681,1223.15
234.222,0.1,0.87885,1223.15
232.832,0.1,0.88083,1223.15
232.538,0.1,0.88261,1223.15
232.362,0.1,0.88463,1223.15
232.942,0.1,0.88671,1223.15
232.122,0.1,0.88942,1223.15
232.5,0.1,0.89056,1223.15
230.78,0.1,0.89333,1223.15
230.408,0.1,0.89509,1223.15
233.356,0.1,0.89677,1223.15
233.108,0.1,0.89881,1223.15
233.024,0.1,0.9007,1223.15
232.778,0.1,0.90282,1223.15
232.802,0.1,0.90475,1223.15
232.618,0.1,0.907,1223.15
231.452,0.1,0.90917,1223.15
12.6532,0.5,0.00104,1273.15
37.0992,0.5,0.00308,1273.15
70.3048,0.5,0.00494,1273.15
110.9212,0.5,0.00726,1273.15
137.902,0.5,0.00882,1273.15
167.782,0.5,0.01077,1273.15
183.494,0.5,0.01331,1273.15
187.88,0.5,0.01478,1273.15
192.586,0.5,0.01668,1273.15
198.576,0.5,0.01877,1273.15
206.396,0.5,0.02125,1273.15
212.79,0.5,0.02302,1273.15
218.426,0.5,0.02512,1273.15
221.972,0.5,0.02664,1273.15
226.718,0.5,0.02881,1273.15
230.93,0.5,0.03096,1273.15
235.438,0.5,0.03295,1273.15
238.754,0.5,0.03515,1273.15
240.494,0.5,0.0368,1273.15
243.326,0.5,0.03916,1273.15
245.358,0.5,0.04074,1273.15
247.31,0.5,0.04291,1273.15
249.084,0.5,0.04494,1273.15
250.632,0.5,0.04714,1273.15
252.33,0.5,0.04889,1273.15
254.816,0.5,0.051,1273.15
255.914,0.5,0.0532,1273.15
258.17,0.5,0.0552,1273.15
258.982,0.5,0.05679,1273.15
260.376,0.5,0.0589,1273.15
262.368,0.5,0.06116,1273.15
264.322,0.5,0.06281,1273.15
266.144,0.5,0.06499,1273.15
266.758,0.5,0.06711,1273.15
267.506,0.5,0.06918,1273.15
268.018,0.5,0.07096,1273.15
270.274,0.5,0.0731,1273.15
272.05,0.5,0.07484,1273.15
273.49,0.5,0.07699,1273.15
274.402,0.5,0.07927,1273.15
274.952,0.5,0.08089,1273.15
275.246,0.5,0.08319,1273.15
274.936,0.5,0.08482,1273.15
276.074,0.5,0.08698,1273.15
277.08,0.5,0.08906,1273.15
277.716,0.5,0.09119,1273.15
278.0,0.5,0.09297,1273.15
278.532,0.5,0.09505,1273.15
279.1,0.5,0.09726,1273.15
279.682,0.5,0.09877,1273.15
280.932,0.5,0.10098,1273.15
282.25,0.5,0.10317,1273.15
282.786,0.5,0.10484,1273.15
283.138,0.5,0.10712,1273.15
284.518,0.5,0.10879,1273.15
284.85,0.5,0.111,1273.15
284.88,0.5,0.11309,1273.15
284.208,0.5,0.11493,1273.15
284.56,0.5,0.11704,1273.15
284.376,0.5,0.11925,1273.15
284.78,0.5,0.12127,1273.15
285.52,0.5,0.12284,1273.15
285.782,0.5,0.12502,1273.15
286.162,0.5,0.12721,1273.15
287.06,0.5,0.12885,1273.15
288.156,0.5,0.13103,1273.15
288.646,0.5,0.13326,1273.15
288.204,0.5,0.13487,1273.15
288.42,0.5,0.13716,1273.15
289.396,0.5,0.13875,1273.15
289.616,0.5,0.14102,1273.15
289.366,0.5,0.14308,1273.15
288.82,0.5,0.14526,1273.15
288.32,0.5,0.14684,1273.15
288.508,0.5,0.14895,1273.15
289.236,0.5,0.15109,1273.15
289.708,0.5,0.15321,1273.15
289.88,0.5,0.1548,1273.15
290.938,0.5,0.15694,1273.15
291.776,0.5,0.15923,1273.15
292.538,0.5,0.16091,1273.15
292.596,0.5,0.16317,1273.15
291.586,0.5,0.1648,1273.15
291.082,0.5,0.16693,1273.15
291.114,0.5,0.16913,1273.15
292.164,0.5,0.17127,1273.15
292.862,0.5,0.17287,1273.15
292.748,0.5,0.17513,1273.15
292.412,0.5,0.17672,1273.15
292.24,0.5,0.17881,1273.15
291.886,0.5,0.18102,1273.15
292.046,0.5,0.1831,1273.15
293.102,0.5,0.18518,1273.15
293.336,0.5,0.18689,1273.15
293.774,0.5,0.1891,1273.15
294.154,0.5,0.19071,1273.15
294.502,0.5,0.19292,1273.15
293.954,0.5,0.19518,1273.15
293.464,0.5,0.1968,1273.15
293.908,0.5,0.19896,1273.15
294.476,0.5,0.20114,1273.15
294.354,0.5,0.2028,1273.15
294.322,0.5,0.20505,1273.15
293.878,0.5,0.20718,1273.15
293.8,0.5,0.2088,1273.15
293.758,0.5,0.21091,1273.15
293.41,0.5,0.21301,1273.15
293.302,0.5,0.21507,1273.15
293.874,0.5,0.21721,1273.15
294.302,0.5,0.2188,1273.15
294.746,0.5,0.22102,1273.15
294.41,0.5,0.22321,1273.15
294.078,0.5,0.22478,1273.15
293.75,0.5,0.22688,1273.15
294.02,0.5,0.22901,1273.15
294.596,0.5,0.23119,1273.15
295.476,0.5,0.23279,1273.15
295.472,0.5,0.23502,1273.15
294.956,0.5,0.23718,1273.15
294.334,0.5,0.23874,1273.15
294.236,0.5,0.24085,1273.15
293.698,0.5,0.24299,1273.15
293.364,0.5,0.24506,1273.15
294.06,0.5,0.24716,1273.15
294.826,0.5,0.24884,1273.15
295.162,0.5,0.25102,1273.15
295.078,0.5,0.25314,1273.15
295.492,0.5,0.25475,1273.15
295.18,0.5,0.25691,1273.15
294.698,0.5,0.25905,1273.15
294.81,0.5,0.26116,1273.15
294.674,0.5,0.2628,1273.15
295.106,0.5,0.26492,1273.15
294.444,0.5,0.26718,1273.15
294.642,0.5,0.26872,1273.15
295.104,0.5,0.2709,1273.15
295.176,0.5,0.27306,1273.15
295.064,0.5,0.27475,1273.15
294.738,0.5,0.27686,1273.15
294.514,0.5,0.27901,1273.15
294.372,0.5,0.28106,1273.15
294.6,0.5,0.28319,1273.15
294.21,0.5,0.28487,1273.15
294.246,0.5,0.28691,1273.15
294.366,0.5,0.28911,1273.15
294.5,0.5,0.2907,1273.15
294.494,0.5,0.29282,1273.15
294.392,0.5,0.29501,1273.15
294.818,0.5,0.29712,1273.15
294.838,0.5,0.29886,1273.15
293.956,0.5,0.30102,1273.15
293.332,0.5,0.30309,1273.15
292.98,0.5,0.30518,1273.15
293.1,0.5,0.30724,1273.15
292.83,0.5,0.30877,1273.15
293.41,0.5,0.31094,1273.15
293.49,0.5,0.31307,1273.15
293.658,0.5,0.3152,1273.15
293.95,0.5,0.31689,1273.15
293.82,0.5,0.31898,1273.15
293.534,0.5,0.32122,1273.15
293.446,0.5,0.32283,1273.15
293.358,0.5,0.32492,1273.15
293.0,0.5,0.32705,1273.15
292.97,0.5,0.32906,1273.15
292.388,0.5,0.33086,1273.15
292.626,0.5,0.333,1273.15
292.972,0.5,0.33517,1273.15
293.054,0.5,0.3373,1273.15
293.122,0.5,0.33892,1273.15
292.27,0.5,0.34104,1273.15
292.208,0.5,0.34318,1273.15
292.282,0.5,0.34486,1273.15
292.334,0.5,0.34697,1273.15
291.95,0.5,0.3491,1273.15
291.808,0.5,0.35109,1273.15
291.182,0.5,0.35283,1273.15
290.934,0.5,0.35498,1273.15
291.31,0.5,0.35708,1273.15
291.75,0.5,0.35927,1273.15
292.296,0.5,0.36082,1273.15
291.592,0.5,0.36303,1273.15
290.914,0.5,0.36516,1273.15
290.094,0.5,0.36722,1273.15
289.508,0.5,0.36883,1273.15
289.376,0.5,0.37088,1273.15
289.526,0.5,0.37296,1273.15
290.2,0.5,0.37513,1273.15
290.202,0.5,0.37714,1273.15
289.466,0.5,0.37881,1273.15
289.274,0.5,0.38087,1273.15
289.16,0.5,0.38285,1273.15
289.176,0.5,0.38511,1273.15
289.162,0.5,0.38719,1273.15
289.388,0.5,0.3888,1273.15
289.108,0.5,0.39096,1273.15
289.108,0.5,0.39278,1273.15
289.24,0.5,0.3948,1273.15
289.69,0.5,0.39691,1273.15
290.054,0.5,0.399,1273.15
289.79,0.5,0.40076,1273.15
