,Strain,Strain_rate,Stress,Temperature,A_opt,alpha_opt,n_opt,Q_act_opt,sigma_pred,error,ln_A,Q_RT,ln_Strain_rate,abs_error
1503,0.7629,0.01,59.0648,1423.15,1.879824172074624e+20,0.0294652469929834,9.99979443563921,601876.676252493,59.635948543968325,-0.5711485439683273,46.68288010685677,50.86825230360538,-4.605170185988091,0.5711485439683273
1504,0.76492,0.01,59.0322,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,0.2170869459456739,47.635163049714606,55.120181169352215,-4.605170185988091,0.2170869459456739
1505,0.76683,0.01,58.8982,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.820112496731234,0.0780875032687689,47.635163049714606,55.120181169352215,-4.605170185988091,0.0780875032687689
1506,0.76901,0.01,59.3106,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,0.4954869459456716,47.635163049714606,55.120181169352215,-4.605170185988091,0.4954869459456716
1507,0.77101,0.01,59.0522,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,0.2370869459456699,47.635163049714606,55.120181169352215,-4.605170185988091,0.2370869459456699
1508,0.77292,0.01,58.7124,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,-0.1027130540543268,47.635163049714606,55.120181169352215,-4.605170185988091,0.1027130540543268
1509,0.77494,0.01,58.926,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,0.1108869459456727,47.635163049714606,55.120181169352215,-4.605170185988091,0.1108869459456727
1510,0.77681,0.01,58.5462,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,-0.2689130540543303,47.635163049714606,55.120181169352215,-4.605170185988091,0.2689130540543303
1511,0.7788,0.01,59.0846,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,0.2694869459456726,47.635163049714606,55.120181169352215,-4.605170185988091,0.2694869459456726
1512,0.7809,0.01,59.3572,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,0.5420869459456696,47.635163049714606,55.120181169352215,-4.605170185988091,0.5420869459456696
1513,0.78303,0.01,58.8842,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.820112496731234,0.064087503268766,47.635163049714606,55.120181169352215,-4.605170185988091,0.064087503268766
1514,0.78488,0.01,58.5662,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,-0.2489130540543271,47.635163049714606,55.120181169352215,-4.605170185988091,0.2489130540543271
1515,0.78705,0.01,59.3962,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,0.5810869459456711,47.635163049714606,55.120181169352215,-4.605170185988091,0.5810869459456711
1516,0.78901,0.01,58.5706,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,-0.2445130540543303,47.635163049714606,55.120181169352215,-4.605170185988091,0.2445130540543303
1517,0.79106,0.01,57.8718,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,-0.9433130540543287,47.635163049714606,55.120181169352215,-4.605170185988091,0.9433130540543287
1518,0.79282,0.01,59.0746,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,0.2594869459456674,47.635163049714606,55.120181169352215,-4.605170185988091,0.2594869459456674
1519,0.7949,0.01,59.119,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,0.3038869459456705,47.635163049714606,55.120181169352215,-4.605170185988091,0.3038869459456705
1520,0.79716,0.01,58.6854,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,-0.1297130540543278,47.635163049714606,55.120181169352215,-4.605170185988091,0.1297130540543278
1521,0.79914,0.01,58.7718,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.820112496731234,-0.0483124967312349,47.635163049714606,55.120181169352215,-4.605170185988091,0.0483124967312349
1522,0.80116,0.01,58.8528,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.820112496731234,0.0326875032687681,47.635163049714606,55.120181169352215,-4.605170185988091,0.0326875032687681
1523,0.80297,0.01,58.6372,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,-0.1779130540543292,47.635163049714606,55.120181169352215,-4.605170185988091,0.1779130540543292
1524,0.80481,0.01,58.2686,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,-0.5465130540543299,47.635163049714606,55.120181169352215,-4.605170185988091,0.5465130540543299
1525,0.80724,0.01,59.1328,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,0.3176869459456739,47.635163049714606,55.120181169352215,-4.605170185988091,0.3176869459456739
1526,0.80901,0.01,58.6148,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,-0.2003130540543267,47.635163049714606,55.120181169352215,-4.605170185988091,0.2003130540543267
1527,0.81094,0.01,58.9716,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,0.156486945945673,47.635163049714606,55.120181169352215,-4.605170185988091,0.156486945945673
1528,0.81314,0.01,58.5598,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,-0.2553130540543264,47.635163049714606,55.120181169352215,-4.605170185988091,0.2553130540543264
1529,0.81499,0.01,58.6692,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,-0.1459130540543327,47.635163049714606,55.120181169352215,-4.605170185988091,0.1459130540543327
1530,0.81691,0.01,58.752,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.820112496731234,-0.0681124967312314,47.635163049714606,55.120181169352215,-4.605170185988091,0.0681124967312314
1531,0.81921,0.01,58.919,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.820112496731234,0.098887503268763,47.635163049714606,55.120181169352215,-4.605170185988091,0.098887503268763
1532,0.82105,0.01,58.8632,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.820112496731234,0.0430875032687652,47.635163049714606,55.120181169352215,-4.605170185988091,0.0430875032687652
1533,0.82282,0.01,58.5884,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.81511305405433,-0.2267130540543291,47.635163049714606,55.120181169352215,-4.605170185988091,0.2267130540543291
1534,0.82511,0.01,58.8324,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.820112496731234,0.0122875032687659,47.635163049714606,55.120181169352215,-4.605170185988091,0.0122875032687659
1535,0.82697,0.01,58.7224,1423.15,4.87178884929968e+20,0.0454719228007394,7.38161455069787,652185.7924002942,58.820112496731234,-0.0977124967312335,47.635163049714606,55.120181169352215,-4.605170185988091,0.0977124967312335
1536,0.82884,0.01,58.8826,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.30040161684569,45.096402252726755,56.11314093316765,-4.605170185988091,0.30040161684569
1537,0.83114,0.01,58.8488,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.2666016168456906,45.096402252726755,56.11314093316765,-4.605170185988091,0.2666016168456906
1538,0.83306,0.01,58.689,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.1068016168456935,45.096402252726755,56.11314093316765,-4.605170185988091,0.1068016168456935
1539,0.83485,0.01,58.5664,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.57315000263494,-0.0067500026349378,45.096402252726755,56.11314093316765,-4.605170185988091,0.0067500026349378
1540,0.8371,0.01,58.6808,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.0986016168456913,45.096402252726755,56.11314093316765,-4.605170185988091,0.0986016168456913
1541,0.83901,0.01,58.7246,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.1424016168456958,45.096402252726755,56.11314093316765,-4.605170185988091,0.1424016168456958
1542,0.8411,0.01,59.0138,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.4316016168456968,45.096402252726755,56.11314093316765,-4.605170185988091,0.4316016168456968
1543,0.84294,0.01,58.8286,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.246401616845695,45.096402252726755,56.11314093316765,-4.605170185988091,0.246401616845695
1544,0.84528,0.01,58.5978,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.57315000263494,0.02464999736506,45.096402252726755,56.11314093316765,-4.605170185988091,0.02464999736506
1545,0.84675,0.01,58.7438,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.1616016168456937,45.096402252726755,56.11314093316765,-4.605170185988091,0.1616016168456937
1546,0.84922,0.01,58.8334,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.251201616845691,45.096402252726755,56.11314093316765,-4.605170185988091,0.251201616845691
1547,0.85122,0.01,58.787,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.2048016168456925,45.096402252726755,56.11314093316765,-4.605170185988091,0.2048016168456925
1548,0.85273,0.01,58.7156,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.1334016168456955,45.096402252726755,56.11314093316765,-4.605170185988091,0.1334016168456955
1549,0.85518,0.01,58.2522,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,-0.3299983831543045,45.096402252726755,56.11314093316765,-4.605170185988091,0.3299983831543045
1550,0.85721,0.01,58.4894,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.57315000263494,-0.083750002634936,45.096402252726755,56.11314093316765,-4.605170185988091,0.083750002634936
1551,0.85925,0.01,58.79,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.2078016168456926,45.096402252726755,56.11314093316765,-4.605170185988091,0.2078016168456926
1552,0.86108,0.01,58.415,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,-0.1671983831543073,45.096402252726755,56.11314093316765,-4.605170185988091,0.1671983831543073
1553,0.86273,0.01,58.844,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.2618016168456947,45.096402252726755,56.11314093316765,-4.605170185988091,0.2618016168456947
1554,0.86474,0.01,58.553,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.57315000263494,-0.0201500026349421,45.096402252726755,56.11314093316765,-4.605170185988091,0.0201500026349421
1555,0.86726,0.01,58.4028,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,-0.1793983831543073,45.096402252726755,56.11314093316765,-4.605170185988091,0.1793983831543073
1556,0.86886,0.01,58.881,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.2988016168456937,45.096402252726755,56.11314093316765,-4.605170185988091,0.2988016168456937
1557,0.87087,0.01,58.3688,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,-0.2133983831543062,45.096402252726755,56.11314093316765,-4.605170185988091,0.2133983831543062
1558,0.87274,0.01,58.135,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,-0.4471983831543085,45.096402252726755,56.11314093316765,-4.605170185988091,0.4471983831543085
1559,0.87513,0.01,58.9904,1423.15,3.846968693509622e+19,0.0386181246627476,12.26392173065059,663934.5609392781,58.58219838315431,0.4082016168456945,45.096402252726755,56.11314093316765,-4.605170185988091,0.4082016168456945
