Strain,Strain_rate,Stress,Temperature
0.36894,0.01,107.374,1323.15
0.45485,1.0,342.98,1223.15
0.56096,0.1,144.314,1323.15
0.56903,0.01,63.4196,1423.15
0.50703,0.01,278.894,1173.15
0.7954,0.5,257.032,1293.15
0.70479,0.01,90.6794,1323.15
0.67485,0.5,327.35,1223.15
0.74088,0.5,458.51,1123.15
0.68311,0.5,378.456,1173.15
0.43317,0.5,260.794,1293.15
0.24084,0.5,449.452,1173.15
0.82108,0.5,278.734,1273.15
0.2512,0.01,312.44,1173.15
0.37139,0.1,124.754,1423.15
0.28916,1.0,240.482,1323.15
0.18903,0.01,75.1332,1423.15
0.42093,0.5,287.054,1273.15
0.44308,1.0,523.61,1073.15
0.90494,0.01,112.082,1273.15
0.22307,0.1,418.666,1173.15
0.60325,1.0,457.686,1073.15
0.74906,1.0,310.442,1223.15
0.88482,0.01,245.48,1173.15
0.65283,0.5,196.956,1373.15
0.35679,1.0,351.668,1223.15
0.27515,0.01,381.562,1123.15
0.7888,1.0,265.48,1273.15
0.81516,0.01,255.584,1123.15
0.63094,0.01,61.8342,1423.15
0.21511,0.5,158.954,1423.15
0.84719,0.01,248.448,1173.15
0.51496,0.1,245.558,1223.15
0.35689,0.5,163.896,1423.15
0.23692,0.1,415.766,1173.15
0.20926,1.0,170.044,1423.15
0.4612,0.1,119.706,1423.15
0.67098,0.1,238.598,1223.15
0.28883,0.01,92.3224,1373.15
0.69098,0.1,138.184,1323.15
0.55703,0.1,164.114,1273.15
0.8649,0.01,247.124,1173.15
0.42302,0.1,151.256,1323.15
0.27708,0.1,584.642,1123.15
0.86707,0.01,112.88,1273.15
0.34514,0.5,433.052,1173.15
0.65512,0.5,381.266,1173.15
0.14684,0.5,288.32,1273.15
0.42087,0.01,291.466,1173.15
0.60491,0.01,121.734,1273.15
0.59864,0.1,114.96,1423.15
0.33295,0.5,227.992,1323.15
0.35891,1.0,208.866,1373.15
0.46746,0.1,362.078,1173.15
0.21886,0.5,452.954,1173.15
0.20102,0.5,218.976,1323.15
0.80082,1.0,198.958,1373.15
0.80077,0.1,107.842,1423.15
0.39108,0.01,107.092,1323.15
0.40917,0.1,148.768,1323.15
0.22104,0.5,452.586,1173.15
0.74279,0.01,71.7946,1373.15
0.21095,1.0,634.656,1073.15
0.58104,0.5,469.722,1123.15
0.141,1.0,227.87,1323.15
0.61686,0.5,330.52,1223.15
0.5309,0.1,167.184,1273.15
0.77293,0.1,148.69,1273.15
0.28516,0.1,124.944,1423.15
0.39515,0.1,151.04,1323.15
0.21889,0.1,154.292,1323.15
0.88555,0.5,464.286,1123.15
0.34297,1.0,351.632,1223.15
0.19097,0.5,569.032,1123.15
0.3149,1.0,174.296,1423.15
0.34104,0.5,292.27,1273.15
0.72704,1.0,267.142,1273.15
0.62104,1.0,235.744,1323.15
0.83129,0.5,160.068,1423.15
0.73509,1.0,313.048,1223.15
0.52724,1.0,208.888,1373.15
0.49126,1.0,433.13,1173.15
0.30283,1.0,353.436,1223.15
0.67702,0.5,379.098,1173.15
0.68496,0.5,230.792,1323.15
0.34299,0.1,124.522,1423.15
0.28284,1.0,476.816,1173.15
0.82513,1.0,166.474,1423.15
0.83696,1.0,166.654,1423.15
0.20311,0.5,336.698,1223.15
0.13092,1.0,654.022,1073.15
0.18876,0.5,569.248,1123.15
0.39112,0.1,150.726,1323.15
0.38277,1.0,174.454,1423.15
0.63688,0.01,120.114,1273.15
0.75091,1.0,200.494,1373.15
0.24278,0.5,559.57,1123.15
0.617,0.5,198.274,1373.15
0.81287,1.0,308.554,1223.15
0.16905,0.1,121.876,1423.15
0.74489,0.01,59.2188,1423.15
0.23499,0.5,189.748,1373.15
0.74878,0.01,88.6888,1323.15
0.53727,1.0,332.762,1223.15
0.66488,0.5,327.714,1223.15
0.20689,0.5,265.136,1293.15
0.18318,0.5,262.834,1293.15
0.23496,0.5,561.064,1123.15
0.7431,0.1,236.58,1223.15
0.74279,0.1,153.05,1273.15
0.38881,1.0,349.746,1223.15
0.16071,0.1,248.104,1223.15
0.24274,0.5,189.428,1373.15
0.50282,0.01,316.234,1123.15
0.16907,0.5,215.768,1323.15
0.25473,1.0,356.342,1223.15
0.58884,0.1,240.298,1223.15
0.72717,0.1,152.332,1273.15
0.38912,0.01,350.266,1123.15
0.17082,0.5,262.894,1293.15
0.49916,0.01,129.392,1273.15
0.46301,0.5,198.49,1373.15
0.82884,0.01,58.8826,1423.15
0.78468,0.1,107.068,1423.15
0.21717,1.0,632.972,1073.15
0.86861,0.1,104.326,1423.15
0.16907,0.01,137.176,1273.15
0.51123,0.1,353.454,1173.15
0.91108,0.01,246.21,1123.15
0.81878,1.0,198.736,1373.15
0.49326,0.5,335.318,1223.15
0.22318,0.01,316.908,1173.15
0.84484,0.5,280.684,1273.15
0.35497,1.0,569.936,1073.15
0.22286,1.0,485.51,1173.15
0.84097,1.0,227.56,1323.15
0.21125,0.01,76.2122,1423.15
0.70525,0.01,72.8554,1373.15
0.32278,0.5,193.948,1373.15
0.25297,1.0,206.84,1373.15
0.34103,0.5,194.97,1373.15
0.19715,1.0,355.722,1223.15
0.81082,0.1,234.024,1223.15
0.75488,0.1,134.604,1323.15
0.58081,0.1,240.792,1223.15
0.26919,1.0,239.416,1323.15
0.41901,0.5,261.194,1293.15
0.67064,0.1,157.252,1273.15
0.15883,0.1,119.706,1423.15
0.21496,1.0,633.666,1073.15
0.1512,0.01,73.9044,1423.15
0.65548,0.5,251.532,1293.15
0.15676,0.1,598.816,1123.15
0.54094,0.5,279.018,1273.15
0.54075,0.01,63.87,1423.15
0.18882,0.5,154.97,1423.15
0.30484,0.01,185.608,1223.15
0.75114,0.01,264.278,1123.15
0.70318,0.01,157.328,1223.15
0.20078,1.0,169.516,1423.15
0.75703,1.0,265.626,1273.15
0.207,1.0,203.686,1373.15
0.15923,0.5,291.776,1273.15
0.73108,0.1,449.622,1123.15
0.75124,1.0,432.838,1073.15
0.33093,0.01,138.482,1273.15
0.68912,1.0,170.82,1423.15
0.54891,1.0,331.242,1223.15
0.249,0.5,449.31,1173.15
0.46852,0.1,361.864,1173.15
0.22296,1.0,356.968,1223.15
0.8731,0.5,374.05,1173.15
0.74916,0.01,152.736,1223.15
0.29738,0.1,255.782,1223.15
0.52277,0.1,496.144,1123.15
0.24694,0.5,159.918,1423.15
0.28696,0.1,406.996,1173.15
0.88878,0.1,142.624,1273.15
0.37684,0.1,544.764,1123.15
0.61101,1.0,407.434,1173.15
0.62461,0.1,141.962,1323.15
0.45881,1.0,342.696,1223.15
0.76901,0.01,59.3106,1423.15
0.46287,0.01,82.4074,1373.15
0.62902,0.01,61.6588,1423.15
0.87695,0.5,195.558,1373.15
0.68899,0.1,326.2,1173.15
0.22497,1.0,283.318,1273.15
0.59105,0.5,166.43,1423.15
0.81305,0.5,162.482,1423.15
0.33128,1.0,467.142,1173.15
0.14702,1.0,652.762,1073.15
0.29874,1.0,597.202,1073.15
0.35283,0.5,291.182,1273.15
0.8505,0.5,163.276,1423.15
0.89102,0.1,104.124,1423.15
0.88519,0.01,68.9996,1373.15
0.83111,0.1,233.86,1223.15
0.49092,0.1,357.938,1173.15
0.75088,0.5,458.454,1123.15
0.75701,0.1,323.674,1173.15
0.37511,0.1,250.38,1223.15
0.14101,0.5,212.46,1323.15
0.30504,1.0,241.738,1323.15
0.83899,0.01,86.3476,1323.15
0.7172,1.0,169.812,1423.15
0.85299,0.5,161.244,1423.15
0.48283,0.01,102.316,1323.15
0.16098,0.01,108.67,1323.15
0.76321,0.01,152.94,1223.15
0.88115,0.5,265.006,1293.15
0.16104,0.01,74.293,1423.15
0.78678,0.01,251.242,1173.15
0.19715,0.01,318.894,1173.15
0.46911,1.0,174.954,1423.15
0.12896,0.01,89.6994,1373.15
0.45508,0.5,412.312,1173.15
0.73122,0.1,152.96,1273.15
0.68168,0.5,230.254,1323.15
0.86618,0.5,160.826,1423.15
0.20106,0.5,568.744,1123.15
0.51314,0.01,312.15,1123.15
0.87097,0.01,68.6348,1373.15
0.77109,0.1,149.5,1273.15
0.88854,0.5,464.394,1123.15
0.33477,0.5,535.93,1123.15
0.81319,0.5,374.078,1173.15
0.52121,0.5,335.11,1223.15
0.58681,0.01,267.098,1173.15
0.72516,0.01,267.728,1123.15
0.395,0.1,374.884,1173.15
0.28097,0.5,266.262,1293.15
0.37295,0.01,300.506,1173.15
0.69675,0.5,163.214,1423.15
0.55855,0.1,345.742,1173.15
0.48101,0.5,283.152,1273.15
0.63898,0.5,327.608,1223.15
0.77708,0.01,115.59,1273.15
0.82501,0.5,458.95,1123.15
0.76883,1.0,431.03,1073.15
0.5232,0.5,199.788,1373.15
0.52921,0.01,64.1394,1423.15
0.58277,0.01,166.554,1223.15
0.85694,0.01,250.754,1123.15
0.27492,1.0,206.92,1373.15
0.46303,0.01,176.08,1223.15
0.80482,0.01,251.052,1173.15
0.34886,0.01,360.38,1123.15
0.36113,0.01,70.1942,1423.15
0.66097,0.01,259.58,1173.15
0.74679,0.01,59.2434,1423.15
0.20711,1.0,635.756,1073.15
0.68872,1.0,232.516,1323.15
0.85506,0.01,246.982,1173.15
0.34082,0.01,362.476,1123.15
0.32921,0.01,108.972,1323.15
0.19304,0.01,318.216,1173.15
0.39699,0.01,347.226,1123.15
0.61097,0.1,237.504,1223.15
0.61904,1.0,407.418,1173.15
0.87087,0.5,195.092,1373.15
0.72898,0.01,116.92,1273.15
0.87511,0.01,112.758,1273.15
0.81112,0.1,107.398,1423.15
0.42122,1.0,347.09,1223.15
0.36292,0.1,251.494,1223.15
0.42452,0.1,171.948,1273.15
0.73321,0.01,266.696,1123.15
0.67512,0.01,92.727,1323.15
0.69915,1.0,169.602,1423.15
0.77512,1.0,229.008,1323.15
0.54081,0.01,98.6934,1323.15
0.15298,0.5,155.72,1423.15
0.19119,0.5,217.656,1323.15
0.26886,0.5,338.664,1223.15
0.73089,0.1,237.27,1223.15
0.33702,0.5,535.868,1123.15
0.57911,0.5,198.164,1373.15
0.76501,1.0,264.628,1273.15
0.59909,0.1,339.088,1173.15
0.37714,0.5,290.202,1273.15
0.43716,1.0,175.628,1423.15
0.18092,0.5,337.666,1223.15
0.90499,0.1,428.304,1123.15
0.25114,0.1,413.748,1173.15
0.75526,0.5,164.084,1423.15
0.65275,1.0,203.748,1373.15
0.40885,0.5,419.97,1173.15
0.39521,0.1,172.342,1273.15
0.27722,0.5,445.014,1173.15
0.87465,0.1,104.308,1423.15
0.41086,0.1,530.832,1123.15
0.1808,0.1,169.82,1273.15
0.37501,0.5,263.84,1293.15
0.81499,1.0,198.26,1373.15
0.45726,1.0,516.482,1073.15
0.28294,0.1,125.474,1423.15
0.49118,0.5,335.332,1223.15
0.17882,1.0,200.386,1373.15
0.20108,0.01,317.484,1173.15
0.46488,1.0,284.906,1273.15
0.21475,0.01,403.446,1123.15
0.1791,1.0,167.79,1423.15
0.46518,0.01,131.216,1273.15
0.33319,0.5,432.976,1173.15
0.33906,0.5,433.438,1173.15
0.78898,0.5,255.376,1293.15
0.65504,0.5,231.214,1323.15
0.63697,1.0,170.85,1423.15
0.81702,0.1,106.262,1423.15
0.80681,0.5,457.412,1123.15
0.58504,0.1,478.536,1123.15
0.26086,1.0,477.202,1173.15
0.66508,1.0,170.456,1423.15
0.70313,0.5,166.014,1423.15
0.7232,0.1,136.038,1323.15
0.67522,0.01,74.0332,1373.15
0.26307,1.0,355.556,1223.15
0.52746,0.1,145.73,1323.15
0.20318,0.01,108.596,1323.15
0.16708,0.5,154.368,1423.15
0.73916,0.01,153.816,1223.15
0.55281,1.0,280.534,1273.15
0.53102,0.5,398.29,1173.15
0.19108,0.1,168.996,1273.15
0.31674,0.5,266.704,1293.15
0.60323,0.5,199.256,1373.15
0.17287,0.5,292.862,1273.15
0.69298,1.0,438.19,1073.15
0.55892,1.0,471.574,1073.15
0.15691,0.5,461.778,1173.15
0.42884,0.01,291.33,1173.15
0.50325,0.1,169.016,1273.15
0.77267,0.5,194.524,1373.15
0.46661,0.5,283.776,1273.15
0.45099,0.1,246.302,1223.15
0.34687,0.01,360.916,1123.15
0.19708,0.1,599.332,1123.15
0.57499,0.1,482.98,1123.15
0.48099,1.0,284.182,1273.15
0.42287,0.5,165.716,1423.15
0.67888,0.5,272.12,1273.15
0.71076,1.0,231.15,1323.15
0.18718,1.0,233.756,1323.15
0.4432,0.01,290.824,1173.15
0.69519,0.01,72.8984,1373.15
0.44119,1.0,174.988,1423.15
0.17709,0.01,188.098,1223.15
0.25722,0.01,312.29,1173.15
0.58748,0.5,253.036,1293.15
0.63703,1.0,402.496,1173.15
0.83496,0.5,259.428,1293.15
0.33707,1.0,579.102,1073.15
0.86288,0.1,233.17,1223.15
0.59722,0.01,267.59,1173.15
0.28917,0.1,254.99,1223.15
0.67719,0.1,236.348,1223.15
0.51094,0.01,278.054,1173.15
0.20113,0.1,255.476,1223.15
0.55113,1.0,239.62,1323.15
0.47076,1.0,242.834,1323.15
0.47897,0.5,407.312,1173.15
0.40105,0.01,345.592,1123.15
0.25268,0.1,126.046,1423.15
0.5128,0.01,277.34,1173.15
0.55717,0.5,277.024,1273.15
0.43898,0.1,170.9,1273.15
0.67687,0.1,138.41,1323.15
0.13083,1.0,162.812,1423.15
0.16711,0.01,321.49,1173.15
0.62909,0.01,74.7074,1373.15
0.19086,0.5,457.96,1173.15
0.65888,0.1,139.604,1323.15
0.25492,0.1,590.648,1123.15
0.187,1.0,354.174,1223.15
0.16277,0.5,335.258,1223.15
0.73712,1.0,200.6,1373.15
0.26888,0.5,553.272,1123.15
0.67499,0.1,329.652,1173.15
0.84527,0.01,69.282,1373.15
0.22077,1.0,356.928,1223.15
0.46678,0.01,177.24,1223.15
0.4551,1.0,175.42,1423.15
0.72107,0.1,451.878,1123.15
0.32892,0.01,138.576,1273.15
0.77073,0.01,262.128,1123.15
0.3428,0.01,109.246,1323.15
0.58525,1.0,172.818,1423.15
0.67321,0.5,327.372,1223.15
0.72307,0.01,116.184,1273.15
0.51903,0.5,280.308,1273.15
0.46909,0.1,169.948,1273.15
0.22695,0.1,154.512,1323.15
0.44875,1.0,286.152,1273.15
0.68273,1.0,202.384,1373.15
0.48097,0.01,66.053,1423.15
0.30111,1.0,173.16,1423.15
0.80713,0.1,321.022,1173.15
0.44931,1.0,342.954,1223.15
0.27113,0.01,92.5942,1373.15
0.76507,0.5,325.422,1223.15
0.33672,1.0,242.456,1323.15
0.22916,0.5,221.32,1323.15
0.70702,0.5,327.414,1223.15
0.38108,0.5,229.78,1323.15
0.73315,0.01,154.302,1223.15
0.25722,1.0,615.398,1073.15
0.67504,1.0,396.818,1173.15
0.36476,0.01,69.7466,1423.15
0.13907,0.1,117.524,1423.15
0.74081,0.01,89.3834,1323.15
0.69294,1.0,314.918,1223.15
0.3489,0.01,89.1158,1373.15
0.41894,1.0,449.388,1173.15
0.38086,0.5,195.102,1373.15
0.43898,0.5,285.346,1273.15
0.61497,0.5,250.702,1293.15
0.37484,0.1,151.4,1323.15
0.43711,0.1,149.13,1323.15
0.47285,0.01,323.124,1123.15
0.52305,1.0,174.09,1423.15
0.65882,0.5,250.916,1293.15
0.45677,0.1,149.444,1323.15
0.17705,0.01,137.092,1273.15
0.36697,0.01,182.848,1223.15
0.433,0.01,133.368,1273.15
0.45668,0.1,362.95,1173.15
0.30485,0.01,307.978,1173.15
0.26896,0.1,256.608,1223.15
0.46916,0.01,103.112,1323.15
0.83102,1.0,166.32,1423.15
0.63525,1.0,274.364,1273.15
0.55288,0.01,98.0486,1323.15
0.19303,0.01,93.0656,1373.15
0.42304,1.0,532.774,1073.15
0.72308,0.5,455.418,1123.15
0.23317,0.1,258.958,1223.15
0.22108,0.01,94.0036,1373.15
0.71122,0.01,60.279,1423.15
0.45702,0.01,328.48,1123.15
0.831,0.1,324.296,1173.15
0.2828,0.5,191.818,1373.15
0.81719,0.01,249.164,1173.15
0.26492,0.5,295.106,1273.15
0.15894,0.5,152.706,1423.15
0.36077,0.5,165.462,1423.15
0.58908,0.01,122.884,1273.15
0.6392,0.5,383.74,1173.15
0.22712,0.01,93.7002,1373.15
0.20509,0.01,137.91,1273.15
0.55706,0.01,167.888,1223.15
0.74477,0.5,253.004,1293.15
0.42486,1.0,284.712,1273.15
0.85707,0.01,69.0614,1373.15
0.38273,1.0,554.698,1073.15
0.38298,0.5,164.304,1423.15
0.70509,0.01,117.392,1273.15
0.82315,1.0,166.92,1423.15
0.7867,0.1,235.124,1223.15
0.789,0.01,87.6788,1323.15
0.50321,1.0,241.978,1323.15
0.79301,0.5,275.024,1273.15
0.20119,0.5,455.838,1173.15
0.21915,0.01,139.75,1273.15
0.49096,0.1,119.694,1423.15
0.59499,0.5,252.348,1293.15
0.33894,1.0,242.438,1323.15
0.43279,0.5,166.3,1423.15
0.88942,0.1,232.122,1223.15
0.61916,0.01,162.574,1223.15
0.81873,0.5,259.936,1293.15
0.28691,0.5,294.246,1273.15
0.30122,1.0,207.942,1373.15
0.52681,0.1,167.324,1273.15
0.68873,0.1,458.608,1123.15
0.89526,0.5,370.938,1173.15
0.37668,0.1,124.672,1423.15
0.39937,0.1,174.2,1273.15
0.78317,1.0,199.794,1373.15
0.31299,0.1,399.672,1173.15
0.71882,0.01,117.158,1273.15
0.22107,0.01,109.476,1323.15
0.40109,0.01,68.0668,1423.15
0.74302,0.1,448.81,1123.15
0.13899,0.1,409.18,1173.15
0.19691,1.0,638.764,1073.15
0.81292,0.5,194.582,1373.15
0.24276,1.0,171.13,1423.15
0.53905,1.0,207.922,1373.15
0.82482,0.1,132.364,1323.15
0.14906,0.5,463.01,1173.15
0.301,1.0,288.522,1273.15
0.18308,0.1,122.596,1423.15
0.47867,0.1,246.986,1223.15
0.76698,0.5,255.064,1293.15
0.55315,0.01,302.906,1123.15
0.66643,0.5,164.402,1423.15
0.44106,1.0,343.864,1223.15
0.89091,0.5,286.784,1273.15
0.3069,0.01,139.66,1273.15
0.20711,0.01,317.588,1173.15
0.2169,0.5,159.454,1423.15
0.1589,0.1,164.82,1273.15
0.47504,0.1,148.318,1323.15
0.72899,0.1,108.074,1423.15
0.69361,0.5,272.14,1273.15
0.85265,0.5,281.65,1273.15
0.35117,0.5,431.198,1173.15
0.54693,0.01,63.948,1423.15
0.18724,0.1,599.462,1123.15
0.68523,0.1,458.722,1123.15
0.25056,0.1,125.502,1423.15
0.78302,0.5,195.436,1373.15
0.33293,1.0,466.668,1173.15
0.70713,0.5,165.306,1423.15
0.77698,0.5,373.384,1173.15
0.14506,0.5,258.678,1293.15
0.34886,0.1,173.456,1273.15
0.73505,0.5,458.088,1123.15
0.49125,0.5,494.176,1123.15
0.86351,0.5,194.436,1373.15
0.13917,1.0,270.858,1273.15
0.39716,0.5,422.664,1173.15
0.84147,0.5,325.386,1223.15
0.18114,0.1,122.974,1423.15
0.62106,0.1,239.714,1223.15
0.71479,0.1,453.418,1123.15
0.7949,0.01,59.119,1423.15
0.65705,0.5,250.594,1293.15
0.52851,0.1,146.226,1323.15
0.58291,1.0,464.064,1073.15
0.31898,0.5,293.82,1273.15
0.48888,1.0,283.472,1273.15
0.88905,0.01,58.1004,1423.15
0.84407,1.0,197.954,1373.15
0.88049,0.5,463.572,1123.15
0.81481,0.1,147.858,1273.15
0.54519,0.5,480.488,1123.15
0.49908,0.1,119.038,1423.15
0.8091,1.0,308.53,1223.15
0.31489,1.0,589.322,1073.15
0.41304,0.01,68.5152,1423.15
0.65105,0.01,260.978,1173.15
0.46899,1.0,510.366,1073.15
0.70894,0.01,90.7552,1323.15
0.47691,1.0,434.686,1173.15
0.737,0.1,109.226,1423.15
0.37513,1.0,458.398,1173.15
0.36877,0.5,264.952,1293.15
0.7251,0.01,90.2082,1323.15
0.36687,0.5,166.57,1423.15
0.38118,0.5,339.312,1223.15
0.74123,0.5,229.116,1323.15
0.39109,0.01,68.2282,1423.15
0.82915,1.0,263.808,1273.15
0.1491,0.5,573.61,1123.15
0.707,1.0,200.664,1373.15
0.5468,0.5,396.986,1173.15
0.34723,0.01,70.6818,1423.15
0.48328,0.1,508.886,1123.15
0.72115,1.0,200.16,1373.15
0.53889,1.0,332.346,1223.15
0.70314,0.01,256.644,1173.15
0.16079,0.5,152.696,1423.15
0.50481,1.0,241.968,1323.15
0.59102,0.01,122.898,1273.15
0.58522,0.5,276.446,1273.15
0.67319,0.1,461.502,1123.15
0.74286,0.5,271.748,1273.15
0.59702,0.1,239.69,1223.15
0.73262,0.5,196.374,1373.15
0.26707,0.01,310.658,1173.15
0.27116,0.01,186.78,1223.15
0.25306,0.5,160.746,1423.15
0.46305,1.0,242.272,1323.15
0.50873,1.0,174.884,1423.15
0.90109,0.1,131.788,1323.15
0.13898,0.1,596.14,1123.15
0.67688,0.1,157.466,1273.15
0.60505,0.01,76.1194,1373.15
0.79684,1.0,167.74,1423.15
0.67847,0.5,197.686,1373.15
0.16481,0.5,335.74,1223.15
0.88636,0.5,265.326,1293.15
0.14522,0.1,162.296,1273.15
0.47685,0.5,257.77,1293.15
0.18692,1.0,489.596,1173.15
0.57695,0.1,342.274,1173.15
0.23279,0.5,189.272,1373.15
0.76492,0.01,59.0322,1423.15
0.47515,0.1,171.17,1273.15
0.80704,1.0,381.618,1173.15
0.5867,1.0,278.0,1273.15
0.41881,0.5,165.71,1423.15
0.85113,0.1,321.762,1173.15
0.78479,0.01,151.34,1223.15
0.8773,0.1,131.782,1323.15
0.69104,0.01,157.698,1223.15
0.46889,0.5,198.916,1373.15
0.40116,0.01,181.046,1223.15
0.86309,0.01,112.956,1273.15
0.25471,0.1,176.908,1273.15
0.75283,1.0,230.292,1323.15
0.167,0.01,92.612,1373.15
0.44886,1.0,209.554,1373.15
0.275,0.1,154.012,1323.15
0.28508,0.5,442.376,1173.15
0.6871,0.5,251.776,1293.15
0.67098,0.1,111.66,1423.15
0.65719,0.5,380.616,1173.15
0.31092,0.01,109.07,1323.15
0.21508,1.0,170.24,1423.15
0.41109,1.0,243.378,1323.15
0.16489,1.0,165.724,1423.15
0.26113,1.0,206.48,1373.15
0.28872,0.5,191.882,1373.15
0.39903,0.01,346.33,1123.15
0.53466,0.1,145.59,1323.15
0.52282,0.01,172.05,1223.15
0.46915,1.0,242.826,1323.15
0.64284,1.0,171.036,1423.15
0.52115,0.01,64.2892,1423.15
0.24718,1.0,483.138,1173.15
0.69099,0.5,326.394,1223.15
0.50734,0.1,356.698,1173.15
0.19535,0.1,153.296,1323.15
0.42316,0.5,196.85,1373.15
0.57096,0.5,275.668,1273.15
0.38322,0.5,521.87,1123.15
0.36078,0.5,528.89,1123.15
0.35309,0.5,530.588,1123.15
0.64104,0.5,328.054,1223.15
0.75908,0.5,254.06,1293.15
0.79701,1.0,199.134,1373.15
0.79682,0.1,323.86,1173.15
0.60299,0.01,61.9572,1423.15
0.36503,0.5,526.172,1123.15
0.53284,1.0,333.5,1223.15
0.57543,0.1,115.15,1423.15
0.22124,0.5,337.926,1223.15
0.72712,1.0,168.926,1423.15
0.64283,0.5,251.48,1293.15
0.46086,0.01,82.766,1373.15
0.3469,0.1,556.176,1123.15
0.7227,1.0,313.998,1223.15
0.24688,0.5,338.428,1223.15
0.46898,1.0,341.65,1223.15
0.61494,0.01,163.55,1223.15
0.3373,0.5,293.054,1273.15
0.90124,0.01,146.018,1223.15
0.40913,0.1,373.352,1173.15
0.22315,0.01,139.422,1273.15
0.57694,0.1,143.736,1323.15
0.51508,0.01,64.6788,1423.15
0.36081,0.5,195.928,1373.15
0.76106,1.0,229.404,1323.15
0.43271,1.0,242.886,1323.15
0.77298,0.01,262.048,1123.15
0.40916,0.5,287.48,1273.15
0.70498,1.0,437.162,1073.15
0.22867,0.5,160.364,1423.15
0.28686,1.0,602.948,1073.15
0.72496,1.0,230.896,1323.15
0.51087,0.5,232.454,1323.15
0.86896,0.01,86.0436,1323.15
0.23113,0.01,314.67,1173.15
0.72283,1.0,169.118,1423.15
0.87493,0.01,249.164,1123.15
0.25716,1.0,239.562,1323.15
0.59307,0.5,198.134,1373.15
0.84387,1.0,227.498,1323.15
0.58921,0.5,252.74,1293.15
0.841,0.5,373.026,1173.15
0.55276,1.0,473.88,1073.15
0.25304,1.0,356.054,1223.15
0.47073,1.0,341.244,1223.15
0.74697,0.1,235.256,1223.15
0.41089,1.0,287.15,1273.15
0.84713,0.01,86.0552,1323.15
0.82704,0.5,162.28,1423.15
0.36298,0.01,182.686,1223.15
0.70709,0.5,456.016,1123.15
0.6149,0.1,474.146,1123.15
0.32708,0.5,227.196,1323.15
0.6948,0.5,251.708,1293.15
0.85496,0.1,437.186,1123.15
0.44314,0.5,337.1,1223.15
0.7129,1.0,231.146,1323.15
0.56909,0.5,392.422,1173.15
0.787,1.0,199.612,1373.15
0.13516,1.0,654.11,1073.15
0.65291,1.0,400.24,1173.15
0.17672,0.5,292.412,1273.15
0.83298,0.01,148.27,1223.15
0.18118,0.5,460.194,1173.15
0.47874,1.0,283.954,1273.15
0.85274,0.01,86.3386,1323.15
0.34902,0.5,431.73,1173.15
0.18509,1.0,233.55,1323.15
0.59299,0.5,469.622,1123.15
0.5289,1.0,333.696,1223.15
0.82284,0.5,325.716,1223.15
0.67677,1.0,396.694,1173.15
0.19914,0.01,408.408,1123.15
0.15088,0.1,163.578,1273.15
0.17308,1.0,491.46,1173.15
0.49475,1.0,175.368,1423.15
0.40918,0.5,261.144,1293.15
0.53543,0.1,349.634,1173.15
0.58546,0.1,162.884,1273.15
0.71489,1.0,436.084,1073.15
0.43078,0.01,83.7022,1373.15
0.1831,0.01,75.0064,1423.15
0.31707,1.0,285.796,1273.15
0.85497,0.01,250.992,1123.15
0.57751,0.1,115.072,1423.15
0.60297,0.1,115.116,1423.15
0.20123,1.0,637.004,1073.15
0.39073,1.0,551.666,1073.15
0.27681,0.01,187.37,1223.15
0.77484,0.1,134.638,1323.15
0.84115,0.1,105.584,1423.15
0.29098,0.1,125.02,1423.15
0.52478,0.01,170.99,1223.15
0.14905,1.0,492.846,1173.15
0.70707,0.1,454.798,1123.15
0.28283,0.1,408.952,1173.15
0.62302,0.5,274.34,1273.15
0.23684,0.5,158.824,1423.15
0.39504,0.5,422.512,1173.15
0.42104,0.5,230.76,1323.15
0.44907,0.1,246.566,1223.15
0.68717,0.01,258.33,1173.15
0.74314,0.1,322.718,1173.15
0.74319,0.5,196.388,1373.15
0.24506,0.5,293.364,1273.15
0.78141,0.5,275.372,1273.15
0.79709,0.5,256.816,1293.15
0.78505,0.01,259.404,1123.15
0.6872,1.0,394.022,1173.15
0.91076,0.01,85.4324,1323.15
0.58279,0.5,330.754,1223.15
0.34117,0.5,339.714,1223.15
0.42896,0.5,416.11,1173.15
0.71876,1.0,435.57,1073.15
0.78497,1.0,382.802,1173.15
0.4269,1.0,447.558,1173.15
0.85138,0.1,105.742,1423.15
0.32881,0.5,266.352,1293.15
0.47487,0.01,102.818,1323.15
0.27697,0.1,125.708,1423.15
0.37119,1.0,459.2,1173.15
0.50309,0.1,356.528,1173.15
0.63082,0.5,385.06,1173.15
0.32304,0.5,339.286,1223.15
0.65881,1.0,234.252,1323.15
0.14695,0.5,335.93,1223.15
0.77486,0.1,442.964,1123.15
0.77283,0.5,256.438,1293.15
0.77328,1.0,310.114,1223.15
0.3948,0.5,289.24,1273.15
0.47254,0.1,246.926,1223.15
0.61514,0.5,272.958,1273.15
0.64302,1.0,401.288,1173.15
0.55506,1.0,473.03,1073.15
0.3111,0.1,153.722,1323.15
0.63926,1.0,235.234,1323.15
0.26684,0.01,74.2686,1423.15
0.80304,1.0,308.864,1223.15
0.35082,0.5,164.542,1423.15
0.60695,1.0,173.944,1423.15
0.42724,0.1,525.524,1123.15
0.48735,0.5,256.258,1293.15
0.81083,1.0,381.092,1173.15
